
BIO 	497 	43635 	0.50 TO 12.00 	Research 	University City 	Elias T Spiliotis 	Research 	 	TBD 	 	Provides guided research in biology, molecular biology, microbiology, cell or human physiology, genetics, biochemistry, or biotechnology. 
BIO 	497 	43644 	0.50 TO 12.00 	Research 	University City 	Daniel  Marenda 	Research 	 	TBD 	 	Provides guided research in biology, molecular biology, microbiology, cell or human physiology, genetics, biochemistry, or biotechnology. 
ARCH 	499 	42851 	  3.00 	ST:: Historic Preservation 	University City 	Bruce  Laverty 	Special Topics-Lecture 	07:00 pm - 09:50 pm 	R 	ARCH 143  Minimum Grade: C-  	Covers special topics in architectural history, theory, or technology that satisfy history/theory or professional elective requirements and university writing intensive requirements. Course may be repeated for credit when different topics are offered. Fall, Winter, Spring, Summer. This is a writing intensive course. 
CS 	500 	42591 	  3.00 	Database Theory 	University City 	Julia  Stoyanovich 	Lecture 	06:00 pm - 08:50 pm 	M 	 	Introduces relational and knowledge base data models and contrasts the expressiveness of the two models. Covers semantics of knowledge bases, negation, dependencies, Armstrong's axioms, decompositions, and normal forms. 
NURS 	500 	40646 	  3.00 	Confronting Issues in Contemporary Health Care Environments 	Online 	Pamela D Hardesty 	Lecture 	07:00 pm - 09:00 pm 	W 	 	Confronting Issues in Contemporary Health Care Environments examines Health care policy and politics in terms of contemporary issues relative to nurses in advanced roles, health care access, quality, and cost. The focus of this course is the critical analysis of health policy and global health utilizing advanced nursing roles in relation to the broader health landscape. 
CS 	500 	42491 	  3.00 	Database Theory 	Online 	Julia  Stoyanovich 	Lecture 	 	TBD 	 	Introduces relational and knowledge base data models and contrasts the expressiveness of the two models. Covers semantics of knowledge bases, negation, dependencies, Armstrong's axioms, decompositions, and normal forms. 
NURS 	500 	40647 	  3.00 	Confronting Issues in Contemporary Health Care Environments 	Online 	Janet F Zimmerman 	Lecture 	07:00 pm - 09:00 pm 	W 	 	Confronting Issues in Contemporary Health Care Environments examines Health care policy and politics in terms of contemporary issues relative to nurses in advanced roles, health care access, quality, and cost. The focus of this course is the critical analysis of health policy and global health utilizing advanced nursing roles in relation to the broader health landscape. 
BUSN 	501 	42364 	  3.00 	Measuring and Maximizing Financial Performance 	Online 	Mark E Vargus 	Lecture 	 	TBD 	 	This course is an introduction to the concepts of financial accounting and financial management.  The content of this course includes preparation and analysis of financial statements.  Also covered are the time value of money, risk and return, and corporate financing choices. 
BUSN 	502 	42975 	  3.00 	Essentials of Economics 	University City 	Kenneth Eugene Voss 	Lecture 	06:00 pm - 08:50 pm 	F 	 	Topics in macroeconomics and microeconomics, including market equilibrium, monetary and fiscal policy, profit maximization, and market future. 
BUSN 	502 	42972 	  3.00 	Essentials of Economics 	Sacramento 	Jennifer Ruth Spore 	Lecture 	07:40 pm - 09:00 pm 	F 	 	Topics in macroeconomics and microeconomics, including market equilibrium, monetary and fiscal policy, profit maximization, and market future. 
NURS 	502 	40575 	  3.00 	Advanced Ethical Decision Making in Health Care 	Online 	Carol Margaret Patton 	Lecture 	05:00 pm - 07:00 pm 	W 	 	The focus of this course is to develop the student's ability to identify ethical dilemmas, apply moral reasoning, and then take action necessary to resolve the dilemma. Questions of clinical and applied ethics, including basic principles and theories that support and challenge the decision making process will be examined from various perspectives to address the moral difficulties the advance practice nurse is likely to encounter. 
EDAM 	502 	40632 	  3.00 	Resource Management, Allocation and Entrepreneurship 	Online 	Olivia  Spencer 	Lecture 	 	TBD 	 	Students learn to find, use and allocate needed resources for their schools, communities, and organizations from experienced business and school leaders.  Management and monitoring technology tools for optimum effective use of resources and how to gain entrepreneurship skills for expanding opportunities to gain new resources will be explored. 
PROJ 	502 	41491 	  3.00 	Project Planning & Scheduling 	Online 	Victor S Sohmen 	Lecture 	 	TBD 	PROJ 501  Minimum Grade: B  	This course will prepare students to master concepts in project planning, scheduling and control.  Project scheduling methods are covered including: critical path systems, critical chain scheduling, statistical analysis, Program Evaluation Review Technique, linear resource leveling, and legal ramifications on contracted projects. 
CRTV 	502 	42606 	  3.00 	Tools and Techniques in Creativity 	Online 	Lawrence J Keiser 	Lecture 	 	TBD 	 	Provides opportunities to enhance creative capacities and strengths.  Through study and experiential learning, students work toward self-mastery of creative techniques, tools and strategies.  Moreover, through a fieldwork experience, students learn to teach and motivate other individuals or groups to use these techniques in real life circumstances for their benefit. 
NURS 	502 	40576 	  3.00 	Advanced Ethical Decision Making in Health Care 	Online 	Joanne R Schwartz 	Lecture 	07:00 pm - 09:00 pm 	T 	 	The focus of this course is to develop the student's ability to identify ethical dilemmas, apply moral reasoning, and then take action necessary to resolve the dilemma. Questions of clinical and applied ethics, including basic principles and theories that support and challenge the decision making process will be examined from various perspectives to address the moral difficulties the advance practice nurse is likely to encounter. 
CRTV 	502 	43020 	  3.00 	Tools and Techniques in Creativity 	Online 	Fredricka K Reisman 	Lecture 	 	TBD 	 	Provides opportunities to enhance creative capacities and strengths.  Through study and experiential learning, students work toward self-mastery of creative techniques, tools and strategies.  Moreover, through a fieldwork experience, students learn to teach and motivate other individuals or groups to use these techniques in real life circumstances for their benefit. 
NURS 	502 	40883 	  3.00 	Advanced Ethical Decision Making in Health Care 	Online 	Carol Margaret Patton 	Lecture 	05:00 pm - 07:00 pm 	W 	 	The focus of this course is to develop the student's ability to identify ethical dilemmas, apply moral reasoning, and then take action necessary to resolve the dilemma. Questions of clinical and applied ethics, including basic principles and theories that support and challenge the decision making process will be examined from various perspectives to address the moral difficulties the advance practice nurse is likely to encounter. 
BUSN 	502 	42814 	  3.00 	Essentials of Economics 	Online 	Jennifer Ruth Spore 	Lecture 	 	TBD 	 	Topics in macroeconomics and microeconomics, including market equilibrium, monetary and fiscal policy, profit maximization, and market future. 
EGMT 	502 	40862 	  3.00 	Advanced Engineering Management 	Online 	James C Deiner 	Lecture 	 	TBD 	EGMT 501  Minimum Grade: C  	The course will develop a framework that can be used to effectively manage organizations for sustainable high performance. It will build on the fundamentals that were learned in Engineering Management I and explore concepts related to change, strategy, culture, complexity, systems thinking, learning, creativity, problem solving, and innovation.  Upon completing the course the student will have an enhanced ability to bring creativity to management and leadership challenges as well as an appreciation of the processes, skills, and attitude needed for success. 
BUSN 	502 	42815 	  3.00 	Essentials of Economics 	Online 	Jennifer Ruth Spore 	Lecture 	 	TBD 	 	Topics in macroeconomics and microeconomics, including market equilibrium, monetary and fiscal policy, profit maximization, and market future. 
BUSN 	502 	42816 	  3.00 	Essentials of Economics 	Online 	Kenneth Eugene Voss 	Lecture 	 	TBD 	 	Topics in macroeconomics and microeconomics, including market equilibrium, monetary and fiscal policy, profit maximization, and market future. 
MTED 	503 	42061 	  3.00 	Data Analysis and Probabalistic & Statistical Reasoning 	Online 	Marie Hope Yursa 	Lecture 	 	TBD 	 	This course is about learning and teaching data analysis and probabilistic and statistical reasoning, focusing on representation of data, measures of center and spread, inferential statistics, proportionality and probability, and introductory statistical analysis.  Participants will discuss, evaluate, revise and analyze solutions and methods.  This is the third of a 3-course sequence. 
RSCH 	503 	42094 	  3.00 	Research Methods and Biostatistics 	Online 	Susan M Burke 	Lecture 	07:00 pm - 09:00 pm 	T 	 	This course provides an exploration of research concepts, literature searches, research methods, designs, data collection, analysis, and interpretation techniques. This course is designed to provide graduate students with the skills necessary to evaluate the relationship between practice and published research. 
CIT 	503 	42659 	  3.00 	Holistic Living For The Caregiver 	Online 	Stephanie M Ross 	Lecture 	 	TBD 	 	This course is designed to take students on an experiential journey toward a holistic way of living that emphasizes a mind-body-spirit approach.   Emphasizes development of healthy, nutritious eating, effective exercise, and guidelines for incorporating basic supplementation.  Students stress reduction and management techniques including breathing, walking and music.     Integrates spiritual concepts. 
RSCH 	503 	42095 	  3.00 	Research Methods and Biostatistics 	Online 	Jaime C Slaughter 	Lecture 	07:00 pm - 09:00 pm 	T 	 	This course provides an exploration of research concepts, literature searches, research methods, designs, data collection, analysis, and interpretation techniques. This course is designed to provide graduate students with the skills necessary to evaluate the relationship between practice and published research. 
RSCH 	503 	42096 	  3.00 	Research Methods and Biostatistics 	Online 	John E Ruggiero 	Lecture 	07:00 pm - 09:00 pm 	T 	 	This course provides an exploration of research concepts, literature searches, research methods, designs, data collection, analysis, and interpretation techniques. This course is designed to provide graduate students with the skills necessary to evaluate the relationship between practice and published research. 
